0.009970435
0.019983478
0.039966957
0.079976522
0.159995652
0.009970435
0.019983478
0.039966957
0.079976522
0.159995652
0.009970435
0.019983478
0.039966957
0.079976522
0.159995652
0.009970435
0.019983478
0.039966957
0.079976522
0.159995652
0.009970435
0.019983478
0.039966957
0.079976522
0.159995652

0.009970435
0.019983478
0.039966957
0.079976522
0.159995652

slope,intercept

